pitch,velocity,start,end
61,80,104400,104551
66,80,104400,104551
70,80,104400,104551
71,80,104560,104863
63,80,104880,105563
68,80,104880,105563
71,80,104880,105563
71,80,105600,105751
70,80,105760,105835
61,80,105840,106067
64,80,105840,106067
68,80,105840,106067
70,80,106080,106307
71,80,106320,106547
73,80,106560,106787
63,80,106800,107027
68,80,106800,107027
71,80,106800,107027
66,80,107040,107267
63,80,107280,107431
68,80,107280,107431
71,80,107280,107431
73,80,107440,107743
64,80,107760,107911
68,80,107760,107911
75,80,107760,107911
76,80,107920,108223
66,80,108240,108391
70,80,108240,108391
73,80,108240,108391
71,80,108400,108703
63,80,108720,109631
66,80,108720,109631
71,80,108720,109631
63,49,109680,110135
66,49,109680,110135
71,49,109680,110135
66,52,110160,110615
71,52,110160,110615
75,52,110160,110615
71,56,110640,111095
75,56,110640,111095
83,56,110640,111095
75,60,111120,111575
79,60,111120,111575
87,60,111120,111575
68,64,111600,112055
72,64,111600,112055
75,64,112080,112535
65,64,112560,113015
68,64,112560,113015
77,64,112560,113015
75,64,113040,113495
67,64,113520,113975
70,64,113520,113975
73,64,114000,114227
72,64,114240,114467
68,64,114480,115391
72,64,114480,115391
65,64,115440,115895
68,64,115440,115895
72,64,115920,116375
68,64,116400,116855
73,64,116400,116855
72,64,116880,117335
67,64,117360,117815
70,64,117360,117815
67,64,117840,118295
68,64,118320,119231
65,64,119280,119735
68,64,119280,119735
75,64,119760,120215
65,64,120240,120695
68,64,120240,120695
77,64,120240,120695
75,64,120720,121175
67,64,121200,121655
70,64,121200,121655
73,64,121680,121907
72,64,121920,122147
68,64,122160,123071
72,64,122160,123071
65,64,123120,123575
68,64,123120,123575
72,64,123600,124055
68,64,124080,124535
73,64,124080,124535
72,64,124560,125015
67,64,125040,125495
70,64,125040,125495
67,64,125520,125975
68,64,126000,126455
65,64,126600,126713
67,64,126720,126833
68,64,126840,126953
65,64,126960,127415
68,64,126960,127415
75,64,127440,127895
65,64,127920,128375
68,64,127920,128375
77,64,127920,128375
75,64,128400,128627
70,64,128640,128867
67,64,128880,129335
70,64,128880,129335
73,64,129360,129587
72,64,129600,129827
68,64,129840,130751
72,64,129840,130751
65,64,130800,131255
68,64,130800,131255
72,64,131280,131735
68,64,131760,132215
73,64,131760,132215
72,64,132240,132695
67,64,132720,133175
70,64,132720,133175
67,64,133200,133655
68,64,133680,134135
65,64,134400,134513
67,64,134520,134633
65,64,134640,135095
68,64,134640,135095
75,64,135120,135575
65,64,135600,136055
68,64,135600,136055
77,64,135600,136055
75,64,136080,136535
70,64,136560,137015
75,64,136560,137015
79,64,136560,137015
79,64,137040,137267
80,64,137280,137507
72,64,137520,138431
75,64,137520,138431
80,64,137520,138431
72,64,138480,138935
77,64,138480,138935
80,64,138480,138935
75,64,138960,139415
63,64,139440,139895
68,64,139440,139895
73,64,139440,139895
72,64,139920,140375
70,64,140400,140855
71,64,140880,141335
70,64,141360,141815
68,64,141840,142295
77,64,142320,143231
80,64,142320,143231
85,64,142320,143231
77,80,143280,143507
80,80,143280,143507
85,80,143280,143507
79,84,143520,143747
87,84,143520,143747
80,88,143760,143987
88,88,143760,143987
82,92,144000,144227
90,92,144000,144227
88,96,144240,145607
95,96,144240,145607
61,96,145680,145831
73,96,145680,145831
63,96,145840,145915
75,96,145840,145915
61,96,145920,146071
73,96,145920,146071
59,96,146080,146155
71,96,146080,146155
59,96,146160,146311
64,96,146160,146311
68,96,146160,146311
59,96,146320,146623
71,96,146320,146623
68,96,146640,146791
71,96,146640,146791
75,96,146640,146791
66,96,146800,147103
78,96,146800,147103
63,96,147120,147271
66,96,147120,147271
73,96,147120,147271
59,96,147280,147583
71,96,147280,147583
63,96,147600,147751
66,96,147600,147751
73,96,147600,147751
63,96,147760,147835
75,96,147760,147835
61,96,147840,147991
73,96,147840,147991
59,96,148000,148075
71,96,148000,148075
58,96,148080,148231
61,96,148080,148231
68,96,148080,148231
59,96,148240,148543
71,96,148240,148543
66,96,148560,148711
70,96,148560,148711
75,96,148560,148711
66,96,148720,149023
78,96,148720,149023
63,96,149040,149191
68,96,149040,149191
73,96,149040,149191
59,96,149200,149503
71,96,149200,149503
63,96,149520,149671
68,96,149520,149671
73,96,149520,149671
63,96,149680,149755
75,96,149680,149755
61,96,149760,149911
73,96,149760,149911
59,96,149920,149995
71,96,149920,149995
59,96,150000,150151
64,96,150000,150151
68,96,150000,150151
59,96,150160,150463
71,96,150160,150463
68,96,150480,150631
71,96,150480,150631
75,96,150480,150631
66,96,150640,150943
78,96,150640,150943
71,96,150960,151111
75,96,150960,151111
80,96,150960,151111
66,96,151120,151423
78,96,151120,151423
71,96,151440,151591
75,96,151440,151591
78,96,151440,151591
71,96,151600,151903
83,96,151600,151903
70,96,151920,152071
73,96,151920,152071
82,96,151920,152071
66,96,152080,152383
78,96,152080,152383
66,96,152400,152551
70,96,152400,152551
75,96,152400,152551
66,96,152560,152863
78,96,152560,152863
63,96,152880,153335
67,96,152880,153335
73,96,152880,153335
63,96,153360,153511
67,96,153360,153511
73,96,153360,153511
63,96,153520,153595
75,96,153520,153595
61,96,153600,153751
73,96,153600,153751
59,96,153760,153835
71,96,153760,153835
59,96,153840,153991
64,96,153840,153991
68,96,153840,153991
59,96,154000,154303
71,96,154000,154303
68,96,154320,154471
71,96,154320,154471
75,96,154320,154471
66,96,154480,154783
78,96,154480,154783
63,96,154800,154951
66,96,154800,154951
73,96,154800,154951
59,96,154960,155187
71,96,154960,155187
59,96,155200,155275
71,96,155200,155275
59,96,155280,155431
71,96,155280,155431
59,96,155440,155515
71,96,155440,155515
61,96,155520,155671
73,96,155520,155671
63,96,155680,155755
75,96,155680,155755
66,96,155760,155911
70,96,155760,155911
76,96,155760,155911
63,96,155920,156223
75,96,155920,156223
63,96,156240,156391
67,96,156240,156391
73,96,156240,156391
58,96,156400,156703
70,96,156400,156703
63,96,156720,157403
68,96,156720,157403
71,96,156720,157403
59,96,157440,157591
71,96,157440,157591
58,96,157600,157675
70,96,157600,157675
